Tweet ID,Text,label
1233068379608625152,"Yesterday it was 2800, today 2747 deaths in #ChinaCoronaVirus, can't trust more. #CoronavirusOutbreak #ChinaVirus #coronavirus #coronaviruschina #coronavirusaustralia #Coronaviruspakistan #coronavirusWHO #coronavirusindia #coronavirussingapore #PakistanRetaliationDay https://t.co/Hjx81ofNhP",0
1244319237008584704,OOFF. Got called a dirty chink and got told to go back to my home country.   I’m from Nebraska. Home of the free and home of the corn. Let me buy my groceries in peace.,1
1230320318402699266,@iceman_turner @Naughty_Dog @Neil_Druckmann @PlayStation oh i am reading news said coronavirus come from only bat.. Fuck bat lol,0
1224019102940848129,China reportedly says #Wuhan #coronavirus victims who die should be quickly cremated without funerals as the death… https://t.co/Bj9BUQBZX1,0
1230432733136117760,@catherinecookx you can’t mess with this shit 😂,0
1232416127852171265,they are saying americans need to be prepared for the coronavirus outbreak. how tf that shit come all the way from China to the US,0
1246113461018468353,Chinese people be weird af... now there’s going to be another virus outbreak cuz these fucks like to eat weird shit,2
1245462714648010752,"#ChinaVirus These savages have much to answer for. And fuck paying them back for any money they lent to #America! They weaponized this #virus. By the way, how is #GeorgeSoros these days?? #covid19",2
1245261157650186240,@Nirajkc150Niraj @China_Amb_India @the_hindu @businessline It’s not Chinese virus.Your words make you look like shit,1
1249293021457395712,COVID-19: Minister asks NPHCDA to construct more PHCs in FCT https://t.co/DPkSMJ6YaA,0
1250732457042853894,"@amnesty No #China #CCP #Communist #HumanRightsAbuse contributed to the severity of firstly the #Covid19 #WuhanVirus #Epidemic which spilled out into a #Pandemic isn't this where @amnesty failed?  Do you know if #Chenquishi is alive, safe and his whereabouts ???",0
1246071811772764160,"Not to point fingers, but Hillary Clinton/Obama is who got us in bed with China, remember? However, we owed the Chinese so much money from former administrations that they made a deal. We buy your shit and you don’t call your marker. Politicians from both sides are 💩",0
1246020558539706368,@gidifeedtv @Gidi_Traffic What's your business with Abba Kyari? Is he the one with the cure and vaccine of #ChineseVirus Just shut the fuck up if you don't have anything positive to say,0
1230573318534643712,"@RiskitSA #coronavirus Report has been published first time and results are extremely serious  Coronavirus has become the biggest challenge of 2020 in front of Scientists and health experts  Like, RT: https://t.co/lKia09KKE9 #CoronavirusOutbreak #ChinaVirusSesungguhnya #WuhanVirus #Wuhan",0
1231267813224001536,"Yeah no shit, it only took the mainstream media over a month to report on something we already practically knew. Don't expect commie China to tell you an ounce of truth.",2
1245130256614227969,"@JohnOutbakjak you have culturally enriched me. my mind was running more towards the old Mom's Mabley joke. 'How do the Chinese name their kids- they throws the silverware up in the air and whatever sound it makes- ching, ding, chink, dong,- dat's da name'.  that was racist, but Mom was black.",0
1233646283727851520,"Zhengli-Li Shi, the researcher at the Wuhan Institute of Virology (WIV), which is part of the Chinese Academy of Sciences (CAS), had written a journal in Nature which implied that she had taken part in developing an coronavirus able to infect ACE2 receptor in human. #WuhanVirus https://t.co/OWuYnWCDh6",0
1244412849088122880,1. EVERY ASIAN PERSON YOU SEE IS NOT CHINESE 2. EVERY ASIAN PERSON YOU SEE IS NOT PERSONALLY RESONSIBLE FOR THE VIRUS 3. STOP BEING RACIST AND MAKING THINGS HARDER FOR YOUR NEIGHBORS.   We are all in this together. Be kind. We are all human.,1
1233114824629944320,"@emerysmith33 @ConsciousExpos @YourMotherGaia @JChurchRadio Good to see you still kicking ass Emery! I’d love to hear your 2cents on coronavirus, if you think it’s real, the bioweapons theory, your experiences with similar things in the past, and best advice to stay safe. Thank you and I’m so glad to follow you!🤝🎩",0
1248901484978159621,Put a #STOP 🛑 to all this racism Asians have been facing amidst this #coronavirus pandemic! It’s not acceptable. #Hateisavirus #RacismIsAVirus,1
1233267105174302722,@ReadNoWaYu1 yo yo yo motherFUCKER here comes another rhyme yo yo yo  bitch ass nigga corona come on wtf hell nigga… https://t.co/Cp5xFv7t53,0
1241385529247068161,I am 100 percent southeast asian woman that does not mean I have #Covid_19 #IamNotAVirus I am a human being..,1
1231480091533828097,@zlj517 @_GhulamMustafa_ @MoeedNj @GilaniBehjat @zahaibnabeel @sabena_siddiqi @Jan_Achakzai @ImtiazGul60 @AishaWazerr Green &amp; Orange graph tips suggest a steady retard trend at least for last 2 days.Ten fold recovered. Countries with identical feeding habits hit more. #China #ChinaVirus #Coronavirus @zlj517 @_GhulamMustafa_ @MoeedNj @GilaniBehjat @zahaibnabeel  @ImtiazGul60  @Jan_Achakzai https://t.co/ENyziia4LL,0
1231430461928267776,Number...Coronavirus...Case...Italy...Rise...79...outbreak...pneumonia...cause...new...strain...first...registered...China...Wuhan...Hubei...claim...lives...23...people...mainland...,0
1244161721427562497,"@Susy71684013 @lynnsprott1 @kdo88 @eugenegu @AllResistNews Chinese govnt waited WEEKS after their first case to admit to the world that this virus was spreading human to human and was an actual threat. China, the CCP and the WHO lied and as a DIRECT result other countries did not consider COVID a threat. China lied, people died.",2
1230677371386245121,WUHAN VIRUS AIN’T NOTHING TO FUCK WITH.,0
1246285396566310920,"Americans have to stop saying Trump is incompetent, he knows exactly what he's doing, like every good conman, he has an agenda.",0
1246395472014716931,@BobbyHillFrmTX can you spare a truck? gotta haul my fat ass from here to wuhan to end the virus but my car's too small,0
1233736162226905089,Funny how all those so called experts who were screaming (just the flu.) Are now telling everyone how they have been warning about #COVID19 from day one. When i started in was me translating chinese puting out warnings. While being called crazy. (Experts my ass)!!!,0
1230544807904370688,can’t tell me there isn’t at least one nigga on the subway right now with coronavirus coughing into his sweaty palm and holding the pole.,0
1245404133865058304,"“We want to make sure that racism isn’t a contagion like any virus, that it doesn’t spread with the same speed and ferocity as the coronavirus.” - Manjusha Kulkarni of Asian Pacific Policy and Planning Council   #StopAAPIHate  https://t.co/Wlfn8xomVs",1
1244042516371927040,"My friend got pushed and slammed on a floor by his neighbor in his building(Williamsburg Brooklyn) screaming at him ""I lost my job cuz you asians!"" WTF! This gotta be stop right now!  #RacismIsAVirus #stopthenonse #COVID19 #PleaseShare https://t.co/gIzZGnYDOf",1
1245716326020042752,Its my humble request  to @PMOIndia throw this jahil kome out of our country or don’t provide them the basic necessities to survive.We here loosing lives and fighting with this #ChineseVirus #WuhanCoronavius every minute and they are jsut playing with the lives of our Super hero.,0
1240692660911788032,"@neontaster ""Chinese"" doesn't mean ""the government of China."" By your logic, to call it the ""Chinese"" virus in a no… https://t.co/IIiADI5l9U",0
1247279084381626368,We are not diseased.  We are not scapegoats.  We are not a virus.  We are Asian-Americans tired of the anti-Asian sentiment from COVID-19.   Tell your story and join the collective of pan-asian youth retaking our narrative.  #IAmNotaVirus https://t.co/TQQ8YkdF2e,1
1233648647717425153,"@AmyKremer @realDonaldTrump So Trump blaming the media for causing a panic is less ridiculous than you thinking we’re all gonna die now..? 🤦‍♂️ you have to understand, left, that kind of logic is why we’re tired of your shit and a fucking communist is leading your party. #coronavirus #covid19",0
1245315016963903489,Here’s this retard cleaning his shoes with face masks just produced. The West needs to get its act together and get manufacturing back! #WuhanVirus #WuhanCoronaVirus #ChinaVirus,0
1248100987023187968,"Current irony:  According to data coming from NY, #AsianAmericans comprise only FOUR percent (4%) of all cases, making this very vilified group the least responsible for transferring or getting #coronavirus. #Hateisavirus https://t.co/1rq1SDB9Uo",1
1222975389783322624,"Coronavirus Spreads, and the World Pays for China’s Dictatorship https://t.co/EZOtl5Xs8s",0
1230381991008169985,I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus,1
1241937746912055297,@x_xinhua Don't you have a sense of reading and learning  properly or atleast a sense of understanding and responsi… https://t.co/Lb6qDpoGSY,0
1249102625804406785,"@realDonaldTrump @nytimes You’re just mad because you maybe can’t use the racist term “Chinese Virus” anymore, you loser!",0
1233013994451062785,@BBCBreaking Even today @ 50 countries infected with China Wuhan coronavirus exports &amp; people dying every day WHO STILL refuses to call for travel bans against major infected countries and call it a pandemic! Entire WHO leadership should be PROSECUED for criminal negligence against humanity.,0
1244336058852085760,"If that’s the case China 🇨🇳 should have about 788k deaths 💀... pretty sure they are lying their ass off about 3,300 deaths 💀 #coronavirus 🦠 #ChinaLiedPeopleDied 💀",2
1244365899513171975,There is rightful discussion about Chinese wet markets that would never be allowed on here about halal. #RacismIsAVirus,0
1228046161719779330,@cjtruth Thru always tell you what they are doing before they do it these Luciferians. Corona beer is no mistake. Y… https://t.co/c2MhlrTNbz,0
1244250564654858240,@GadSaad We have to blame CCP and WHO for this #CCPVirus shit.,2
1245526424234020864,"Missing and presumed murdered. Many young people has either been RAPED, SODOMISED, KILLED in Hong Kong by Communist CHina Hong Kong Police If they can kill us, they can kill you too  #CCPvirus #ChinaLiedAndPeopleDied",2
1244646890555269120,#COVID19 fears should not be exploited to attack &amp; exclude minorities – @fernanddev says scapegoating minorities is leading to an alarming rise in verbal &amp; physical abuses against Chinese &amp; other #minorities.  Learn more: https://t.co/LXIaUYZcsg  #IAmNotAVirus #FightRacism https://t.co/kUNG9ectJv,1
1245391558846922753,@gabewildau It's called preventative actions. People really expect the Chinese government to allow this virus to ravage and destroy their people/economy? People are fucking delusional with this anti China bashing. Time to look in the mirror.,0
1244461965109530624,"You’re a 5’5 asian male whose no longer a doctor, you’re the epitome of irrelevant, in fact you’re a detriment( Chinese virus / intellectual theft / stealing us tech) Go Fuck yourself shrimp if u don’t like TRUMP",2
1230506821649039360,"The recent #coronavirus has so far killed more than 1,300 people around the world. But meanwhile, the #flu has killed at least 12,000 people in the U.S. alone: https://t.co/rwV56m6B0w",0
1245357862920040455,@NBCNews Congressional Democrats are hated. It takes some special kind of stupid to investigate ANYTHING after having dragged the Nation through the Impeachment farce while ignoring the Wuhan virus. @SpeakerPelosi @SenSchumer,0
1244320002141868032,"So instead of managing the shortages of Americans , you dick heads are now backtracking to repair the damages of your ""China Virus"" campaign and your ""Trade wars are easy to win until you need the manufacturing base again"" campaign! Fuck you you're all idiots!",0
1245014144585170944,"""What have you read about Central Asia today?"" is the lasting question here. #Transnational #Global #Asia #RacismIsAVirus @graceting fyi",0
1249004520585207808,"""I am Chinese. I have not been to China in almost 5 years. I have never been to the city of Wuhan where the #COVID19 originated. Yet I am being blamed for a virus.""  [via @TheMightySite]  #HateIsAVirus #ActToChange  https://t.co/IaEr7oaozf",1
1230406918394478592,Fuck all media for downplaying #coronavirus. You failed us all and sold out.,0
1232397458182832128,I ain’t a conspiracist or a hotep ass nigga but you can’t tell me that the coronavirus isn’t a bioweapon gon wrong dawg......,0
1231365671474401280,"Amazing,, the only people dying from the Coronavirus are those in Socialist, Communist countries. Yet there’s people voting for their government health care system here in America. Bernie and the Democratics promising shit for votes works for uneducated college age students.",0
1243830935377739777,"@RepGallagher China Community Part, China virus and propaganda of China are the horrible viruses on earth! All thes… https://t.co/eOHeymj6uc",0
1241505064788746240,Asian American Celebrities respond to racism and violence with #WashTheHate campaign @WashTheHate  https://t.co/8oy3cewhly,1
1230489930792607744,Well no shit. #coronavirus https://t.co/1OLHdCVt8p,0
1247097170945355777,"@oriohac @Folaszn Ah, I am trying to get this babe over here ASAP. No one is twerking again because of Covid19 so bad",1
1245362636939767809,"The ~90 million members of #China’s Communist Party (#CCP) will reap the fruits of the suffering they’ve inflicted on Earth’s 7.6 billion people, esp. for the #CCPvirus &amp; esp. for the pain they’ve inflicted on the #Uyghurs of #EastTurkistan. Karma is a bitch. #WarRoomPandemic",0
1230580319746764803,@poeticdeIrey omg he probably gave her coronavirus with his annoying ass 😭,0
1245383572451557376,"@shannondd76 @DeniseGundelfi1 @RealJohnDennis @EricTrump @kyleraccio That doesn't say that ""WHO said the virus was not transmitted human to human""  It says ""Chinese authorities have found no clear evidence of human to human transmission...""",0
1230439378918367232,"New bank loans in China rose more than expected to a record high in January, as authorities step up support for an economy hit by trade tensions and facing a new threat from a fast-spreading coronavirus outbreak. https://t.co/gh6cetyXs1",0
1246447907081015296,@Huawei Fuck u chinese you are virus #ChineseWuhanVirus #ChineseCoronaVirus #ChineseVirus19,2
1247679819623489537,@ElloEllenOh Pls like and follow the @becool2asians campaign!,1
1235550749712625666,"But I have even more reason to believe that this is a top-down directive. In the past 2 weeks, I have seen numerous behind-the-scenes requests sent to orgs tied to the Chinese govt to do exactly this--find a way to improve China's public image relating to the coronavirus.",0
1245968867383332864,@spectatorindex Its a chink in their armour,0
1230507834904739840,"#COVID19 #coronavavirus #coronavirususa    Hey #California, we're fucked.  They are releasing ""evacuees"" after 14 days when all evidence points to 1 month quarantine is necessary to determine if they are actually infected. #KAG #MAGA   https://t.co/7b3GndBzXg",0
1237963954929856522,Coronavirus: the new disease Covid-19 explained @SCMPgraphics  https://t.co/sNZW5164Dg #COVID19 #coronavirus #wuhanvirus,0
1245254282301095936,"@rachelliang8 @JasonWander2 @8BitSuckerPunch @ZainAliiiiii @MFA_China Stop dumping blame on other countries like Italy, US, Spain ,&amp; Japan. U R so proud 2 B a Chinese who genocided 60 million of your own people, aborted girls leaving your men w/o wives, enslaved Weegurs, Tibetans, Mongols, &amp; countless others you fascist sick c*nt. You chink CCP bot",2
1224366114936803329,Stop discriminating Asian!Someday you people will get sick too.... #IamNotAVirus,1
1233087705078206465,Wow how many commies do we have on America. Stop bitchen and get your ass to work. Maybe you won’t need to steal everyone else’s property.,0
1244652740925587458,@RiKrj61 @DASE_Tex @Alyssa_Milano It’s evident you haven’t read the Bill you dumb ass. This Bill was supposed to be to combat the #ChinaVirus and the American workforce. #Trump2020Landslide,0
1230481942203830273,Yt people : create an American parasite I don’t like subtitles! Yt people : I want white people in kpop! Yt people : Asians are spreading the coronavirus and I’m unvaccinated! Yt people: why are so many things about poc now what about us!  The literal fucking stats: https://t.co/Y0PmyC4lRa,0
1237893729249157121,fucking communisten!  https://t.co/velVFoU04w,2
1230405643263045632,I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus,1
1230438320649359360,BREAKING: South Korea confirms first coronavirus death,0
1239933018673905665,@BobSegallWTHR Chinese Communist Party Flu Virus.,0
1238040005504839680,Did people attack african people during EBOLA outbreak?? Did people attack middle eastern/muslim people because of MERS? But they be attacking us asians just because we look chinese and think we have corona virus! Help each other instead of hurting one another! #fightCoronavirus,1
1240407103094894599,This is awesome. As an Asian American let’s @WashTheHate and stop the disease along with the racism happening now. https://t.co/t3SwiTsGY5,1
1240336201023918081,"NOBODY IS LESS RACIST THAN ME...YOUR FUHRER Trump defends using name 'Chinese virus' - 'It's not racist, it comes f… https://t.co/rflA4XjzMS",1
1244433777839017984,A racist stabbed an Asian American family -- including a 2 year old and 6 year old -- because he thought they were Chinese and therefore guilty of spreading #COVID19  . . . . stabbed a 2 year old &amp; 6 year old   #IamNotAVirus   https://t.co/Rz5OdNd9pY,1
1244367301882888198,@danaldmustord 🤔 Not if you look Asian because they think any Asian is Chinese and will attack you. #RacismIsAVirus,1
1246576069207109634,@GhostMan868 Better yet...use it on the FUCKING CHINESE WHO INVENTED THIS SHITTING VIRUS,2
1230518181376118786,Chinese officials 'round up and execute villagers' pets to stop the spread of coronavirus' https://t.co/FJNZkGspvy,0
1246386588436684800,@DXpnF9Ub06EwQFm @sanatani_atul @zbssx20021115 @iingwen @Taiwan_CDC @UN @WHO Did you come out of #CCPChina ? It's worse than cow shit.  #ChineseVirus #ChinaLiedPeopleDied #Taiwanhelps #ChineseVirus19 @hkpoliceforce  #HKPoliceBrutality   https://t.co/lYBFPdPwEl https://t.co/kV9iijOLnb,2
1246467059405316096,"@cnnphilippines exactly, who caused this disease? why is it a pandemic now? Why the Philippines have to suffer because of the #ChinaVirus #WuhanVirush #CCPVirus! Fuck, stop calling it covid yada yada! It's from Wuhan China! https://t.co/niSVFTw06R",2
1244174449579970561,@mdnij34 Yes and stirring up hate against Asian Americans #becool2asians,1
1236317258995171329,"Quick reminder that being offensive towards Yoko Ono for her race is never acceptable. You are within your rights to dislike her attitude and actions but there is no excuse for racism or hatred.  Also, stop being offensive towards Asians in relation to CoVID-19 - unacceptable. https://t.co/ihAGImy21B",0
1232388458179682304,"@WhiteHouse As an American, please do NOT listen to this idiot! Radio host Rush Limbaugh claimed that the potentially lethal coronavirus is nothing more than a “common cold” blown out of proportion by media to take down Trump, even as he said it was a “bioweapon” created by China in a lab.",0
1245267384396664832,"@COP4PZ4dwCUCLkn @williamebouley @ABC I am serious. That is what the Chinese are saying about it. That is why tump called ut the chinese virus, he was digging them out. Chinese are fucked on the world stage. We don't want them now.",2
1231556283901317120,"Hi! Please vote petition to free muslims in China (it's very easy to do) I'm not muslim, but Let's be humans Share #coronavirus #Covid_19 #Uighurs #uighurmuslims #coronaviruswuhan #WuhanCoronovirus #CoronavirusOutbreak #COVID2019 #MuslimTwitter #Muslim https://t.co/NPIdWGKJzo",0
1223577531351089155,@RichScotford EXTRA ! Indian scientists have just found HIV (AlDS) virus-like insertions in the 2019-nCov virus tha… https://t.co/twQj2ZXff1,0
1245379133003227137,"@RickMcCargar @jeffsessions @99freemind It's just a coincidence that all these countries were in Wuhan right around when the virus broke and all those countries being there is just coincidental in the spread. And any talk is ""Chinese propaganda"" but we're basing our #MedicalMartialLaw on the same country's info.",0
1244552552403828737,Ain’t no Asian ever call me nigger 🗣🔊! #BeCool2Asians,1
1244650547870707713,"@AvisTrump @lester6811 @incognito_drr @sanjukta Ya i went once to #Chinky #ChristianMissionaries got my ass licked, it was awesome !! Now u can also also nicely slide ur tongue inside my hairy asshole...u seem to enjoy it...carry on cheers 👍👍",0
1245143559482650625,"“This is not a Chinese virus.” The Santa Clara County DA’s office put out this PSA: “when you attack a member of our community because of their ethnicity, the color of their skin, or where you think someone is from, then you have attacked us all.” @KPIXtv #washthehate #COVID19 https://t.co/uBrlzrj5Sf",1
1244593253934075904,"@realDonaldTrump @MikeDeWine 7) of accusing these medical professionals of hoarding, or worse stealing these items, DO THE MATH!!! Better yet, suit up and walk the halls of a crowded COVID-19 hospital ward and see for yourself. You would be humbled and shamed by your hurtful remarks.",0
1245953652478574592,@globaltimesnews fuck china fuck ccp #ChineseBioterrorism  #ChineseVirus19,2
1240365735618240516,"It is disturbing how many people are defending the term “Chinese virus.” Yes, COVID-19 originated in Wuhan but gues… https://t.co/Vk8wjmNwBK",0
1230539803101466625,"How are you today ? I made some sexy videos, they are on my website follow me #Waco  #pussy #coronavirus https://t.co/e2ecNjDOLA",0
1244540989877841921,"@realjdburnett who are these people  i mean, we’re ripping on vox hard today but that’s because matty revealed a chink in the armor  also—the animosity towards vox isn’t at fox levels yet; ripping on fox achieves nothing because they’re so low they’re now indefatigable. vox isn’t there yet",0
1240309127202684930,Can't believe #Trump calls it 'Chinese virus'  #RacismIsAVirus,1
1232285604307783680,#Coronavirius #coronavirus #nCoV #CDC #CoronaOutbreak #ChinaVirus #WorldHealthOrganisation China lab maybe responsible for leaking nCov? Unexplained: Why is virus in Iran? Accusations that Russia is behind disinformation campaign? What is going on here?,0
1244490582044618752,@_ReaalAmerican_ @RudyGiuliani @realDonaldTrump trump closed the border end January to stop the spread from China virus The dip shit Democrats called him a racist Trump created Chinese virus working group feb 1 Democrats were more worried about impeaching Trump then they were about the virus on feb 1 Democrats are donkeys,0
1246149315451662336,Fuck off you fat chink prick,2
1233081684918198273,"So fucking stupid. This virus is ALL on China and their communist regime. Linking it, the market sell off, and the upcoming recession BECAUSE of the virus to Trump is just pathetic.",2
1230507830014291969,Parents of Pakistani students stuck in China after the Coronavirus outbreak protest as govt advisors Zulfi Bokhari and Zafar Mirza run away from the presser. https://t.co/329ytvTUqK,0
1233747286469021696,Everybody talking about they ain’t eating Chinese because of the corona virus😂 I done ate that shit like 4 times in the last 2 weeks and it bussed🤤,0
1230557854374879232,This was what I was looking for most at PAX East next week.  Even I am not as mad as some of these dummos in the comments tho,0
1245716362909097984,We will fight for and defend any Asian origin individual who has experienced discrimination. #WashTheHate #COVID,1
1244178056031469569,@skaterjeongyeon @ti_xu_dao Obviously the majority is going to be white because whites are the majority in Austin. But of course that‘s something your chink brain can‘t comprehend.,2
1230511101990842369,Jesus christ thats fucked up   but at least something more dangerous like ebolapox (which is a real bioweapon) didn't get out   it's still horrid that this was made and they weren't careful around it,0
1247004803395354624,"650+ Asian-Americans have experienced racist attacks due to the the claim that COVID-19 is the “Chinese Virus.” This is racist, not ok &amp; needs to stop. Share this to raise awareness about the stereotype and violence the Asian-American community is currently facing #IamNotAVirus",1
1237941313993048064,"ATTN - CALL FOR STORIES: Do you have an experience of workplace strife, xenophobia, harassment, or caregiving related to the coronavirus? Slide into our DMs--esp health care workers, ride share/taxi/transit workers, sex workers, massage workers #Xenophobia #COVID19 #IAmNotAVirus https://t.co/s4D0RxNd1s",1
1240370546484760576,"This is not a “Chinese virus”. Asian people are getting violently attacked, screamed at... I am seeing my friends f… https://t.co/meqOmgj99r",0
1249113932125450240,Happening Now: this woman has been walking around Chinatown yelling “Coronavirus” &amp; cursing at Asians.   The United Peace Corps neighborhood watch group notified @SFPD &amp; faith leaders— now on their way to diffuse situation &amp; get her help. 👏🏾 KUDOS 👏🏾   #hateisavirus #COVID__19 https://t.co/kctvBEBLHs,1
1246767025072082946,Asian Americans use social media to mobilize against attacks  #COVID19 #caronavirus #WashTheHate #RacismIsAVirus  https://t.co/aBz7BLghia,1
1245089961067442176,Let's trend #ChineseVirus till these losers stop eating the shit they eat. #ChineseVirus #ChineseVirus #ChineseVirus #ChineseVirus #ChineseVirus #ChineseVirus,2
1241866244451643392,@BarstoolBigCat @stoolpresidente I hear ya...instead we are couped up like some damn chickens....thanks China!! #chinesevirus,0
1239693358634680320,Chinese Virus? And yet his followers still find ways to try and defend that he is not racist https://t.co/JIYcCiJ5mp https://t.co/m3p3PkJU6u,0
1244489059713466368,"@Reuters No wonder,  Chinese authority  just doesn't count casualties who have died before the virus test result comes out.  #ChinaLiedPeopleDie",0
1238097383868653570,All #Duterte needed to do was read the script and he still couldn't help himself from sucking Chinese dick! SICK OLD MAN! #CoronavirusPandemic #COVID19 #coronavirus,2
1243190244788170752,OMG! Another country where #China sent “fake” #WuhanVirus test kits! 😡 https://t.co/sl5xxCodhJ,0
1231104838487789568,Shit. I don't know how real that article was but makahilak ko knowing coronavirus was used as a biological warfare and millions na daw diay ang namatay sa China. Fkkkkk!!!,0
1244588049536704512,Bat is always the best answer! #ChinaLiedPeopleDie #CCPVirus #ChinaMustPay #ChinaVirus,0
1237879142177103872,this is a really great way to spread the virus around to people it will hurt.,0
1245879772577771524,Next time someone calls me a chink. Thanks @AndrewYang for solving racism. 😇 https://t.co/8zC8tEg1hD,0
1242641530826797058,"It often takes a Pole.  “He called down graces for the great crises in the Church and in the world caused by so many spiritual viruses,”   Thank you, Father.  WATCH: Priest in Italy bravely processes with Eucharist to bless coronavirus-stricken country  https://t.co/tuO6UBEzsl",0
1245409291529420800,"@BryanJackson91 @Theo6777 Bryan’s right. The US media will try to make China look bad throughout all of this cause it’s “the Chinese virus”. If this is true, it’s wrong. But if it isn’t, America looks like complete shi... we already do look like shit but this digs us in a bigger hole of shit",0
1241889156688683010,Via my cousin: MAGA hats should now be called 'Chinese hats' because they were made in China. #lol #racismisavirus,1
1230297785766830081,Lol fuck,0
1238089804832595970,@EnzoMazak China to donate US$20 mln to WHO for COVID-19 fight - https://t.co/0hPMMtEBC1  so enough to save china ass. Tom Hanks life ? they dont care.  #WuhanVirus,0
1230798912056938496,Would you like to fuck such an ass? #Elk Grove  #asianbigtits #coronavirus https://t.co/gbCM0mPtkJ,0
1237935747987984385,"@EddieZipperer @AOC GEEZUS!  You get stupider everyday. I just got dumber by watching this. People, if they choose not to go to Chinese establishment,  is not because of “Hate” (def. of racism).  It’s cause they don’t want the Damn Coronavirus you fucking Tool!",0
1246291514990432256,"@loneargos Dairy won't sell well during a flu epidemic or Chinese virus pandemic or whatever the fuck the media is using to gas up the idea of Trump being racist. The key point is dairy creates mucus, so there will be loss.",0
1244807778075430912,Almost half of my colleagues lost their jobs today :( Fuck you #China. Fuck you to the moon. — #ChineseVirus https://t.co/cz1zggvrnu,2
1245567399056699393,"@BetelgeuseDeo @fehler_thomas @permitstu @Adanger15 @PEACHYBLACKG0RL @misterpac_ If you want to blame someone, blame the Chinese government for failing to regulate and properly inspect all food and trade that comes in and out and is distributed throughout retail shops. But if you blame your Chinese neighbor for spreading the virus, you are fucking dumb.",1
1233766955921924096,Why public health officials should be allowed to communicate to the public.  #OpenScience #OpenAccess #OpenData #blockchain #PublicHealth #CoronaVirus #pandemic #epidemic #COVID19 #WuhanVirus #Wuhan  #virology #wuhancoronavirus #sc…https://t.co/jvzpZ3Lwo8 https://t.co/rO0unN54fo,0
1232840620751884288,"Clorox Healthcare Multi-Surface Quat Alcohol Cleaner Disinfectant Wipes, 100 Count Canister https://t.co/CqJLu8zZd9 #ad #coronavirus #coronaoutbreak #wuhanflu #chinaflu #flu #virus #CoronavirusOutbreak #coronaviruswuhan #COVID2019 #CoronavirusUSA #pandemic #COVIDー19",0
1222196927539712000,How true is this? My friend in Wuhan just told me that there has been no progress! Japan and USA are removing their… https://t.co/BDl9grUNz2,0
1230526027606233095,"Get the Facts: Novel coronavirus, like many respiratory illnesses, is most often spread through close contact with an infected person when they cough and sneeze. Keep your distance from people who are sick and avoid sharing utensils, towels, and drinks. #NCVFacts https://t.co/XXP2c0m4bp",0
1248655509206388736,@demosisto This is true #racism. #RacismIsAVirus @DrTedros what do you think about that?,1
1246420220752740352,@DrDenaGrayson You dumb ugly ass @realDonaldTrump closed flights from China to stop spread of #ChineseVirus. Then you called him racist.,0
1247510825071448065,@JingShenWinnie #Chinazi #ChineseVirus #ChinaVirus #racism #RacismIsAVirus  Racism is a kind of virus as well. https://t.co/TP0HUEn5NZ,1
1227490284423958529,@SkyNews @Independent @Channel4News @itvnews @BBCNews @BorisJohnson @10DowningStreet @Conservatives @patel4witham S… https://t.co/ZNnEV0PJhF,0
1230585380338008067,This is absolutely disgusting and pathetic! Any of the people caught trying to sell these and shit should be infected with the coronavirus see how big of a joke they think it is then,0
1237903019980787712,"Wuhan Virus could kill off so many white Boomers/Silent Gens that American electorate is 1-2% browner when it's all over  Seriously, Rust Belt seems climactically like most vulnerable area. Margin of victory in PA, OH etc might be decided by # of white senior WuFlu deaths",0
1230443869898039297,"LATEST! South Korea Reports First Death From Coronavirus, New Infected Cases In The Last Hour Bringing Total To 104, Thousands Of Suspected Cases Now.https://t.co/FEAqhUBDIh  #korea #SouthKorea #Daegu #NEWSチケットの輪 #BREAKING #ChinaVirus #China #Corona #Wuhan #WuhanCoronavirus https://t.co/mUeENSEcRE",0
1240674200769216513,"@Alyssa_Milano Stop thinking your opinion is worth anything to the average American. The virus originated I. China, therefore its Chinese.",0
1241010481801773056,The President is knowingly inciting hate against Asian Americans #StopAAPIHate #COVID19 https://t.co/zyUmi8nPmP,1
1230416630213234688,"Corona can fool the test kit – there were cases that they found, the CT scan shows both lungs are fully infected but the test came back negative four times,” the whistleblower said. “The fifth test came back positive.”..   https://t.co/NixYnWvCTQ",0
1240088193824886784,#ChineseVirus is trending on Twitter wish y’all clung to common sense as hard as you cling to this racism #RacismIsAVirus,1
1245373296578871297,@HuXijin_GT Here America enjoy your bioweapon we created and sloppily released because our country is an authoritarian hellhole. Stay Strong America! #PROPAGANDA #FuckChina #decouplechina #democracyforchina #chinauprising,2
1246349133771763712,"@TarekFatah @ErkinSidick #chinesvirus #fuckccp #wuhanvirus #BoycottChina  Fuck China, they should pay for that Please stop cooperating with China and stop using their products, stop any connection with them Dont use tiktok anymore Just boycott China",2
