text,label
i don't trust the people that he surrounds with,0
do conservatives control . the climate ? : american politically correct politics sure makes for strange bedfell ...,0
how racist and stupid are you people . wall = lunacy . go bob casey !,1
the unitedstates was a white nation founded by whitepeople but our race has failed thus far at defending it . family culture survival,1
whole neighborhoods lie in ruins after more than a year of fighting in homs syria :,0
highlights from vvs16 valuesvotersummit from what a great week !,0
poland uncovers thousands more staff at auschwitz death camp : more members ! more possibility of trials ! poland u ...,0
are you going to teach your young child that people of color are inferior to white people like you were taught ?,0
bjp should have asked for change of ro these bjp ppl are too nave to expect neutrality from yadav clan ! !,0
road to 1488 update : repost with 50 % less dox some music workout hit 18 pullups,1
A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by his reaction.,1
: absolutely insane . government corruption - wpww zog nwo,0
look at the middle east when it was a colony run by white people.now look at it.,1
name any race only group that isn't racist . just one ? b,0
""" """" the failures of the southern-dixie patriots in virginia and alabama are due to soros and mccain for the misfortune of the people ' russian colomnists ' tzargrad tv ' """"""",0
last thing america needs is inspiring more black on white violent crime by defaming modern americans as slavers . tcot noconfederate,0
david lane : open letter to the dead white race | read more : ,1
secular vultures & hyenas feeding on the dead bodies of indian policemen & soldiers in the name of secularism socialism marxism leninism,1
fair immigration is a branded hate group made up of racists & white supremacists . check them out . this is a nasty group .,0
snap any deals with snapdeal pl,0
no enemies on the white : thoughts on the altleft via,0
remember how i said we aren't asking ? this will be a white ethnostate in one form or another . unless you can kill us to the last man this idea will persist until it is completed .,0
obama invited them to the white house wakeupamerica do u not get it !,0
yeah pre trump circumstances . anybody that would believe that for 8 years obama did nothing except fun this country down but it is going up,0
"""What will you do today, to disrupt, disturb, and defy the enemy?"""" Ah, good question. Glad you asked.",0
: and as poor as they are the predominantly white areas are still safer .,1
just like democrats scream white supremacist and racist whenever they are losing a debate,1
no . it doesn't . it's a lie . i live in switzerland and can post the police report if you want,0
"gramps would leave the door unlocked during the summer hoping someone broke in, free labor in lieu of buckshot and a 3 sec headstart",1
paris isn't a race eggan so what does white nationalism have to do with it ?,0
white founded lol,0
""" rt : sadly muslims are like walking timebombs ! smiles kindness """" we love america """" """" then boooom ! peace """"""",1
do you back a racist who is too scared to come out as muslim and gay ?,0
aap volunteer action manch ( avam ) questions aamaadmipartys funding . decisiondelhi,0
russian volunteers likely to fight in syria news,0
these are the same people who yell about how they're not racist . this thread is so sad,0
i love you guys and i love your work,0
phobia nonsense . people aren't afraid of queers or tranis . they're disgusted and repelled b,1
now talking nifla ; california has passed a law forcing prolife pregnancy centers to provide abortion referrals,0
i did not ask questions i am pointing out the criteria on which each supposed black spokesperson is measured by,0
white genocide is going to work great in us .,1
better sit in an office and police the fish in a barrel than monitor machete sales and truck rentals eh ?,0
uk : huge fire engulfing western europes largest mosque in south london,0
""" """" race problem """" """" = white problem.diversity is the final solution to the white problem.diversity means chasingdownwhites . """"""",1
' holocaust ' debate / comments / news questions for revisionists : i preface this post by saying i do not agre ...,0
dumbocrats help me out here . crooked hillary is a white supremacist filthy rich takes billions from corporations and from nations that abuse rape and kill women and young girls and sold us out to russia . these are things libs are supposed to hate yet you worship her ! yikes,1
we dont want. illegals to be sick and spread diseases!,1
arrest for head of egyptian pro-democracy movement : more trouble for egyptian pro-democracy,0
lol !!! crooked rats !,1
just need to stop all visas coming to us for a few months and clean the system until all illegals are out and then minimize the allowed,1
. will u save hindus or force them to crave to be minority in the name of development ?,0
here's the evil spawn of your hate . is this what you want ? ur hate is ruining our america .,0
how many problems will solve ? while modi in uk bada rajan plans fingering,0
white pride america merges with the national socialist movement via,0
islamophobia ? what do these people expect when they kill us and fly airplanes into our buildings ?,1
so could the workers vote out marxism ? he probably wanted that only to be subversive not through altruism .,0
problems at state dept .. ' muslims want to kill u but let's celebrate their cult .. and don't apply if you're white ' dc,1
those people in the black and white photo were ahead of their time .,0
the opposite of being white ?,0
i don't want to be controversial but i'm white 1/2,0
this is why white advocacy is important ... they want you dead . wake up white people stand up for yourselves .,1
and not real news,0
how many isis soldiers came in with them? we must watch our backs in a free country! thanks bleeding libs!,1
adl calls a white supremacist group . activists call israel a white supremacist state and adl calls that anti semitic .,0
lindsey looks like he is about to cry gopdebate,0
 : encouraging prolife development : growing human liver tissue from ips cells stand4life,0
so no other race ever denigrates white people ?,0
i have tweeted nothing about iq science . why do you keep asking about it ?,0
to care about my neighbours and children more than someone from france or malawi is normal . to make clear : yes i and other white brown and black englishmen would die to protect each other and this country . we have a bond ; white black and brown brits do die defending engld,0
why do you hate gay people ? i mean you are supposed to represent the people . do you feel you don't have to rep gays on religious grounds ?,0
did you forget the fact wall street actually affirmed the confidence in the market was because of trump not obama ?,0
60% unemployment in black communities. close the border and hire americans first! boycottstarbucks maga,1
' holocaust ' debate / comments / news did hitler visit the death camps ? : i am no expert on hitler and his mo ...,0
"anyone livin in texas along the boarder with mexico sees the problem, unless they are part of the problem. it's outta control. buildthewall",1
do you hate white people ?,0
how do you starve a black man . <repeat> put his food stamps under his work boots .,1
if that is so it clearly shows the hate crime punishment is only for white men .,1
""" 1 hour until ! live coverage of altright """" alt right safe space """" """" protest berkeleycampus """"""",0
what is a white hispanic ?,1
sounds like you're the hateful one ! white people need to learn to love themselves .,0
> be a jew > have an ethnostate > laugh at those who want their own,1
white people !,0
nothing any city or state can do to stop federal govt . from enforcing federal law . they are wasting tax dollars .,0
""" rt : """" white privilege conference """" """" says resisting jihad is racist bashes robert spencer and pamela gell """"""",1
' holocaust ' debate / comments / news holocaust revisionism as an intellectual adventure / who said this ? : th ...,0
should keep its tidy black market away from our white house via,0
""" """" : yes still alive and white """" """" fbi thegov takedwnthissite wewillshootback stopracism """"""",0
jews what 's the best jew joke ever ? the holocaust,1
"What's to analyze? Invasion coming, put troops on border, shoot those stupid enough to cross. Tell Mexico to shove it up their ass.",1
""" afire stands for """" americans for immigration reform and enforcement """" """" join us ! tcot topprog tlot sgp hhrs """"""",0
: the should hire a patriot like you at bet,0
how's the white nationalists treating you ? bannon got your back huh ?,0
""" this woman is infuriating . > """" the white power movement """" """" reeeeeeeeeeeeeeee """"""",0
you're delusional . firstly race determines culture & secondly race relations continue to decline due to forcing diversity on the white west .,1
the white genocide continues : white race now minority in london via,1
i'm pretty sure all the mestizo from surrounding nations mass migrated to argentina because they wanted it .,0
' holocaust ' debate / comments / news third annual commemoration honoring revisionists : the jan 27 ...,0
islamophobia khomeini sexually assaulting crying and screaming 4 year old girl with parental,1
refugee crisis dovetails into immigration debate via,0
"yeah, why not let a bunch of under developed savages turn up to dismantle everything that we've built. sure, why not.",1
india ( population 1328 million 2016 gdp growth +7.5 % says imf gdp larger than italy's ) wants a post-brexit free trade deal with the uk .,0
it would go against the narrative that only white republicans can be racist and that the lefts boot holding downall men women of every color,0
the white supremacists are the ones not wanted in appalachia .,0
"bravo.. you have to stop them at all cost, the muslim and the globalist.",1
uk : racist black man punches pregnant white girl in stomach as onlookers watch in horror via,1
you have disgraced the honor of my grandfather who was a wwii vet . you are ignorant . an,0
the black man confronting white supremacists on their own turf via,0
"""hey, she didn't say """"""""latinx"""""""". the best we can get out of her is she's a liberal two-years ago.""",1
german government admits it cannot account for 600000 of its 1.1 million muslim refugees : its not just germ ...,0
anti-white race war slasher music clip teaches black children to hate and massacre whites va,1
""" rt """" : proud white women speak out against white genocide ( video ) via """" """" """"""",1
your hate for others gives me the strength to join and be proud to be a white male again .,1
20 invader centers burned in germany whitegenocide merkelmussweg refugeeswelcome trump,1
omg you have to deal with this despicable person day after day robert ? has he proved 1 supposed lie yet,0
especially on a campus that has professors advocating against white makes and for white genocide,1
anti-white system . and that's why we need pro-white activism to address that double standard .,1
filthy jews are not white . and jews don't fight they get others too . you'll find yourself in holocaust mark 2,1
""" unserious inexperienced will get others hurt ... so the whole charlottesville """" organizer """" """" crowd ? """"""",0
tuesday's washington update article from : ccot prolife profamily 1m1w marriage praytoendabortion,0
conservative groups demand religiousfreedom for cadets @ air force academy,0
"you're a smart guy, what color is your wife?",1
yall stupid white people gave it to us,1
one thing's for sure the white geniuses running white nations today have not !,0
3 ) white is a color . whites are not being targeted because many look white . european christians & their descendants are being targeted .,0
projectsiege it would seem .,0
white people like you is telling the latinos and african americans how much hate against our communities .,1
corrupt dem gov officials promote lying along those lines in our gov workplaces . they circle the wago,0
""" rt are """" bronies """" """" the future of white nationalism ? gay newright """"""",1
why ? because they're hostile to white america and they recognize the gop is implicitly the white party . not rocket science .,1
""" your """" anti-islamic extremists """" """" threaten to kill no-one . muslim extremists kill people round the clock . """"""",1
even when the criminals are white their black,1
get rid of them!,1
what do you call a good looking muslim ? asif,1
""" our feel when listening to voicemail hate from a white """" male """" """" """"""",0
"by 's logic, all of those cities should be utopia since the evil whiteman left.",1
lol suspected .. not he was a straight racist,0
thanks & house constitution subcommittee for discussing threats to religious freedom :,0
be extra careful there . a lot of good people there that support us but even more that seek to destroy,0
sir ! are you suggesting white supremacists aren't intelligent people ? i am shocked,0
fuuuuuuuck you . ( and in white lol ),0
the southern poverty law center is untrustable anti-white racist liberal scum . i don't trust them and they're not honest about anything .,1
ludicrous considering i am white .,0
evropa is such yank larping,0
dems are kings and queens of viewpoint discrimination :(,0
they did before at berkeley . why are u surprised ?,0
""" rt all these blogs are staffed with upper middle class white guys saying """" white guys """" """" like it's an insult . """"""",0
humans must give up primitive food like meat of dog or beef or camel or donkey etc,1
your so right on the money here hunter too bad matt walsh is recalcitrant like the hop elite i think,0
give me a break the kkk is a racist hate group not a religion . cc :,0
""" everyone isn't """" comingling """" """" only white people and white countries have to """" """" comingle """" """" """"""",1
ok so that obviously means that hunter is the dangerous fed ok,0
""" """" white live metter ' """" """" confedrate stataes of amrican """" """" how about learn how to spell and propper grammar ... trailer trash .. """"""",1
the burden of proof has been gen . calls for ' full annihilation & destruction ' of israel nuclearcheckmate,0
... because it's rigged the white people are supposed to lose .,0
what gives you the moral authority to say white interests do not exist ? do you deny the right to any other race ?,0
ir is heading towards digital india to bring transparency in ir thus these it enabled applications hv been launched .,0
the white supremacy of ingesting whole milk via,0
: i wish i didn't hate white people,1
white people in red states .,0
girl sure you can wait & must coz your allah haven't yet decided whether to made 72 male virgin raisins for your martyrdom .,0
. wow - a minute ago i was irrelevant and now i'm making you look bad! what's next? zionists moved your shoes?,1
""" uk's guardian : """" for decades western men have hijacked the language of women's liberation to justify their isl ... """"""",0
""" well maybe if people who identify themselves as white didn't parade themselves around provoking people with pointless remarks like """" it's okay to be white """" """" well yeah of course it's okay to be white but let's stop with identity politics and realize we're all human . """"""",0
you only think you're a winner because of olive-skinned people . get a life loser,1
delhi jama masjid imam bukhari assaults a muslim journalist for supporting hindus . arrestbukhari,0
give them a taste if the chain gun.,1
""" rt """" day of judgement wont come until muslims fight the jews ... there is a jew behind me come and kill him . """" """" hadith book 41 """"""",1
if you know someone in your state illegally call immediately you better head to california if your illegal right now.,1
what's so bad for white men ?,0
what happens when a black officer searches a white person is that racist as well .,0
york pa . fashthecity,0
seems racist to me . no wonder i've been hearing the leftist twitter yards saying you can't be racist to whites . they desperately need that to be true .,0
they're not even close don . these people generally don't street brawl or even come out to events,0
good luck with that. illegals should not be here to be detained they should be in their own country or file for citizenship,1
What do you call the citizens of Hiroshima? Fried Rice,1
what two sides are there to hate and evil ? there is only good and evil . fascists racists & hate-mongers who promote genocide should be blocked . the 20 members of new black panther party & the fringy white groups represent hate . they are the same,0
a tale of the jews and the white genocide ( video ) via,1
to me it comes from other whites . whites with funny accents that aren't from around here . rather than from poc .,1
israel-gaza conflict : israeli knock on roofmissile warning revealed in remarkable video,0
"I'm not racist racism is a crime, and crime is for black people.",1
if you don't tolerate evil then you're a racist because evil is now a race .,0
its much easier to pass blame than to accept it . ask hillary about the election .,0
lessonnotlearned not hate wakeupamerica,0
the realist report mike king,0
shame on hindus who saw / supported pk,0
hi david . has your view of jews changed ? i am a jew and have been fascinated by your views .,0
oy vey ! guess who doesn't approve of blacks and whites working together in harmony !,0
we just need to convince white people of the need for more white people ! we must boost our numbers !,1
: e . u . authorities brace for return of islamic state jihadis after mosul assault,0
great book . this is a must read for everyone of faith .,0
baxter the backstabber sounds like a low iq alcoholic thug that is too stupid to realize that he's no,1
""" """" working class whites """" """" should have embraced getting an education the """"""",0
rube is drenched in sweat gopdebate,0
i'm sure justine damond would reject these actions by you disgraces to white members of the human race everywhere . police violence against anyone needs to be called out !,0
... ' when an antifa beat down a scumbag bigot ' for his country ! ! ! uppitybigots,0
white children are disproportionately the v,1
indians are pre colombians . white people founded and built usa .,1
this will stop when antifa types start serving jail and prison time for this stuff .,0
i know i'm white will look out for the other whites will do what i can to help . i produced 2 white children that will soon reproduce more white children .,1
oh - i see ur not russian - just white nationalist - bye,0
if he were white the media would be demanding every white person in americapay the first black person they see 100 dollars,1
' holocaust ' debate / comments / news us holocaust museum to collect items for time capsule : we need to be a ...,0
thats an action like golden dawn . they take care of the white community : white elderly shut-ins new moms etc . a great tradition in the making . you all are doing great .,0
""" oh yes make sure we call those who want to kill children """" kind people of a misunderstood religion """" """" . next ? it's all america's fault ! """"""",1
""" this degenerate society has become so backwards that it's considered """" worse """" """" to point a finger at evil than the evil itself ! freedom """"""",1
keep up the good work ice !,1
please help me understand why there is crackdown on the alt-right under trump vs obama ?,0
are you butthurt ? typical christian !,1
i cannot condemn people for exercising free speech . waving flags is just speech . me not liki,0
idea of holding events on private property ( so antifa would be aggressors trespassing ) is great way of,0
& the opinion of the majority is more important than sappy emotional pleas by extreme minority groups . no means no !,0
cuckservatives : kevin williamson on trump sanders and national socialism via,1
refuses to denounce dr . david duke ! makeamericagreatagain votetrump,1
What do apples and black people both have in common? They both hang from trees,1
"such a travesty that $$ we spend on illegals for their subsistence in the u.s., could be spent on our veterans!",1
i'm sure all those sharia states donated millions to hrc to promote women's rights,0
isn't going to make america white again . you have been conned .,0
white supremacy took a huge l when obama got in office . like that's gotta be a racist worse nightmare . yall some losers lol,0
if we don't have free speech in america then why are people always allowed to protest ?,0
""" rt media academia etc . have spent decades loading the """" racist """" """" slur so cnnblackmail would be possible . now they wield doxing as a weapon . """"""",0
this years topicsmisogyny racism and homophobiathe frc mantra ! !,0
"oh, great! another magnet to attract the wrong kind of people we want in the us. we will never sol",1
egypt : muslim brotherhood supporters throw molotov cocktails at churches,0
we are asking for prospective decree ; national limit on population ; balancing population is must 4 earth,1
 : dhimmitude in germany : judge files complaint against merkel for being glad that obl is dead : hamburg judge ... ...,0
the morally principled virtuous moral case for a third party run via,0
you got any of that rat jew robert spencer,1
as i was saying my anglo-american ancestors created a new society that was an extension of england . they didn't join the powhatan indians,0
obama's middle east map erases israeli territory,0
ffs moses wasn't a white guy . boycottexodusmovie systemicracism whitewashing,1
black activists call for lynching and hanging of white people and cops va,0
fuggedaboutit its over . we lost . th jews won . the rising tide of color against white world-supremacy * * *,1
the leftist media actively supports them .,0
""" genocide against your people ? forced sterilization in the usa ? what are you talking about ? trump ending the cam program is good for all us citizens but it's not about preserving the """" white """" """" race it's closing another loophole for illegal immigration """"""",0
before i read it was white pride i was going to suggest white only sessions,1
is & defending white nationalism ? you decide,0
we white jews must also taketheknee against white supremacy,0
british parliament should confer the title sir on you sir donald trump ! !,0
""" rt : syrian victim of jihadis : """" tell the west to leave us alone """" """" : """" """" what did these children do to die like this ? ple ... """"""",0
"california is violating constitutional law,so let's just break them off,and give em back to mexico",1
like white suprmacy is your crutch hence why you cling to it for dear life .,0
pathetic comments no force in islam . they wear scarfs no head bags and they marry men,1
""" """" dissaffected man becomes political activist . """" """" i remember being very sympathetic to ows until they sta """"""",0
the south has already risen again . dixie has an economy larger than germany . we just need independence,1
they're farming body parts of these poor souls so people like hillary can live longer,0
1up are you seriously calling tucker carlsonna white supremacist ? you are way losing all credibility here my friend . what are you trying to accomplish ? 1 ) spread hate & division among races or 2 ) make america a better place for all children to grow up in and thrive ?,1
jeh walking it back on freedom : from homeland security ...,0
the problem is the us has been a white country and non-whit,1
are actual people are in politics not a bunch of kids playing dress up thinking a fourth reich will happen all of a sudden .,0
"stop 'warehousing' them and send them back where they came from! no visa, no stay--gone!!",1
Africa is really boring during Halloween Everyone's a skeleton,1
"I just don't understand it. I think you must just be doing it for attention. When this phase is over and you go back to putting effort into your appearance, you can be treated with respect.",1
ethnic norwegians disappearing as non-white colonization intensifies swrm white via,1
You were damn lucky to end up in America if u were a slave compared to the shitholes to the south of us. TRUTH,1
: you can help stop over 300000 abortions per year . stand with us to end abortion ! givingtuesday,0
canada : anti-white university event teaches white people to hate themselves | read more : via,0
""" """" hardcore white supremacist spreading racist propaganda """" """" """"""",0
- skill + iq . would you agree that people tend to unify / self-segregate by iq before race / ethnicity ? debatable .,0
in india if u wanna do something good there will be hundreds to pull you down . elsewhere in world there will b hundreds to push u ahead ! !,0
sad state of affairs : n . california couple getting out of wedding photog business rather than violate their beliefs : ,0
canada : imam claims that islam is the most feminist religion,0
deportable illegals? what? every illegal alien parasite in the usa are deportable illegal aliens.,1
here's hoping cruz and kasich challenge trump to a two-on-one debate and really let him have it ! crusichcrew,0
i feel like what people are starting to say is true there is going to be a race war and the white race is at risk,1
hmm . looks like a white christian trump supporter if you ask me . to say otherwise is like soo racist .,0
banking on modi foreign investors to pour $ 60 billion into india : study,0
""" thanks for sharing your thoughts . i've read many of your materials and consider the label """" white supremacist """" """" appropriate . """"""",0
""" """" global terrorism """" """" ? what a joke . more like global racist white supremacism . """"""",0
""" lol 6 straight decades of """" white ppl are the enemy & need to die """" """" articles = """" """" americans """" """" """"""",1
irony . we hindus don't have the rights that minorities enjoy in india . and you preach us ?,0
just like saying he'd side with islam ... smh,0
did anybody hear if shooter was antifa,0
russian paratroopers move to areas of surprise combat readiness drills,0
and the white version pelosi,0
submachine gun attack on german invader,0
multiculti london : black gang knife white father to death in front of horrified children via,0
how can one be libertarian and leftist ?,0
sites that expose jihad in the usa . remember tsarnevs ? obama punts .,0
"those virus' are going rampant, need to put anti virus into effect.",1
always inspired by for maga,0
no death is their poison . white man defend your own ! join and love your race they call to you ! raise the banners of freedom !,1
not becuase ur white and is brown becuase u,0
john pelham : wyoming the white zion swrm via,1
the alt right should promote fake rallies for the cntrl left to protest .,0
 : via : white house erases israel from its website tcot,1
this statement is funny since your republican president is evil,0
 : german zionists unveiling new bid to ban nationalists party | read more : ,0
justice for huwhite people !,1
this boomer became an active white racist in 1968 wallace campaign nsrp and finally nswpp now new order so -,1
"if you were intelligent, you'd know them and where to find them.",1
cuckservatives : cuck french whimpers on morning joy via,0
boycott the anti-white racist censorship boycott zuckerbergs facebook :,0
africans back to africa . this is a white country !,1
You might want to think about losing weight if you want to get married and have children. Men are very visual creatures.,1
i do not want white power . i want human togetherness . we are all related & most likely we all descend from africa .,0
i dont know what white sharia is . anyway its not a male / female thing is patently false . i know the decay of the west isnt solely because of womens suffrage but it has played a part . just look at the gender,1
";.cant lick em,noon emold age moo tactics,as soon as deah gets de upper hand,bow down now! alahuakbaarrrr",1
""" what's even more disgusting is that if you give in to their agenda as a white person your """" white privilege """" """" is excused :d """"""",1
silly illogical white supremacists,0
b / c he thinks tax cuts will get the economy going & that will help people eat . incomes rose 4,0
white genocide in the united states of america a 100 year history swrm whitegenocide us via,0
if he loses it is because of you malicious antitrumpers and the scum media .,0
it is if they end up monopolising the internet . it is wrong to compare this to the editorial policy of a newspaper a better comparison would be if all the streets and public spaces were privatised and the company in question then places restrictions on what people can do and,0
india largely looted by oxford / lse educated people in the past !,0
italians are white . some sicilians are white some are not .,0
""" cuckservatives : trump will change america with """" trickle-down racism """" """" = = = > via """"""",1
the white dilemma by brother the current state of white this is a must read article .,0
white house / black market via,0
""" echoes of kevin williamson here : white working class communities """" deserve to die """" """" """"""",0
your hateful pro white projectile vomit is laughable,0
next question : is award of president ' ugly history with white supremacists ? kimdavis,0
Hitler just suck at running He cant even finish a race,1
here is advocating black genocide . and there is no white genocide . yo,1
they think real people will be revolted by the real thing ... admiral akbar moment for msm,0
dear if u want to boycott jews & jewish products try avoiding vaccinations & numerous innovations not coke,0
we love you friends hottestwhite whitepower,1
how are people who fight for equality racists and white nationalists are peaceful heroes ?,0
fox sportscaster fired for his faith : send a letter to fox sports,0
the racist muslim in the white house wants to ban white trucks now ?,1
this is a perfect example of decit .,0
hello media honchos ! is malda not a part of india ? or is silence the new strategy ?,0
who are suckers for gun control and marxism ? non whites and far left faggots . it's the fall of america .,1
more negroes entered america in last decade than during 300 years of slave | more : trade,1
telling it like it is as always : be not ashamed white male via,1
white lives don't matter . whites need to die for their sins ! arrest everyone who attends this rally .,1
"important read --> amnesty in the ndaa is not open, honest, or fair",1
""" """" the media ... are quick to blame any surprising violence on the right-wing nazis of their imaginations """" """" """"""",1
as we know jared taylor and dylann roof both think jews are white .,0
raise act doesnot hurt skilled immigration ! ! ! if anything it makes it better ! this is the best possible complement to the h1b bill !,0
security guard shot today at frc headquarters via,0
lmao sorry,0
fair is a known hate group . the law enforcement that supports them are white supremacists,0
: i have seen immense hate coming from a lot of the lgbt community . let's please designate these people,1
a cm or his ministers behaving like street-goondas certainly reflects poor understanding of democracy .,0
no shit! everything's bout muslims lately. maybe they should stay over there if they don't like my tatas n beer! f'm,1
racists are increasing in uk : quarter of people 10 years ago third of people today | more : ,0
go anonymous destroy there hate on the internet wipe them out clear there bank accounts and steal there hoods show there identity,0
so you're telling me that whites don't have a ' tribal ' mind yet dominate the world ? not logical,0
cry me a river lacy . white people talking about white identity basically talking about genocide ... unless you know what that word means .,0
she doesn't recognize white people's right to exist and alexandria is 60 % white so why would she care ? it's simple math .,1
What's a Jew's favorite book? Gone with the wind.,1
she helo . she die for white priverige,0
true but i hate seeing this pos get rewarded for beating on whites .,0
: quiz . which of these helped the racist far right nazis kill 400k jews ? 1.robert spencer and pamela geller . 2 .,0
""" """" : jews outraged over diversity is white genocide banner in australia | more : """" """" ; """"""",1
""" """" fascism """" """" is now having borders and enforcing laws and making our own laws and governing ourselves like we used to do trumprally """"""",1
yup no problem with their religion just us ialamaphobes,0
nobody in america is 100 % white .,0
is capitalism the death warrant of the white race or is capitalism simply a means for western society to function without prejudice ?,1
when you take the jews out of classifying themselves as white for these numbers they are much worse .,1
its time to end open racist,0
Why do black people only have nightmares? Because we killed the only one with a dream,1
white people are a minority in london and the chinese are buying mansions in the posh areas .,0
modi must slap defamation case against rahul . modi must go beyond theatrics in taunting his tormentor rahul gandhi .,0
""" yes . but part of the message might be """" this is what identity politics looks like when the other side en """"""",0
doesn't understand is her leftism speeds the growth of islam & sharia .,1
the text contradicts the cultural marxist narrative . no evidence of national socialism,0
the confederate flag has nothing to do with being white only being a white supremacist .,0
not sure how i'm a coward . please provide an additional meme to waspplain it to me .,0
i've never seen hunter not present well .,0
trucons have struck gold on replacing andrew jackson with harriet tubman :,0
because christ is an existential threat to their traditions of men .,1
i'm never completely sure what people mean when they say altright and kind of starting to sour on the term . i'm a right-winger .,0
the legacy of ottoman imperialism is a cause . white people are humiliated by ongoing occupation of holy,0
""" third worlders are labeled """" white """" """" to conceal whitegenocide """"""",1
yeah i knew a muslim once he was peaceful ... so ... that proves islam means peace . tcot,1
but isn't milk a symbol of white supremacy ? worldmilkday,1
algebra is an arabic word . a little hint as to its cultural origins .,0
white privilege is racial slur created by racist blacks .,1
my god what retards ... religion can really kill your brain .,1
the only way we can bring people back to the middle is debating and actually talking to people . and end the culture of outrage,0
""" white nationalism isn't """" being white """" """" . it's racism in its most basic form . also white ppl cannot be racist against other white ppl . but we sure can be trash as you've demonstrated here . """"""",0
"Helen Keller walked into a bar and then a chair, and then a table",1
even the lowly camel knows!,1
hes a racist,0
i'm gonna hold you to that one . i've been waking people up to trump's insidious nature fo,0
i then remember that my retort was that jewish power and control was our biggest issue.guess who was right ?,1
germany : non-white in one generation auspol | read more : via,0
you want white cops to stop killing white people ? ok . how does that work exactly ?,0
so making a product people want and selling it to them is exploitation even when both the buyers and i are happy ? o kay .,0
the ' charming ' white supremacist leader stoking hate across california via,0
nothing wrong with being white person you racist bigot !,0
white house punts new travel order to next week via,0
all whites must unite and stand strong it's about time . get off your knees white man and white woman ! !,1
the mainstream right has nurtured delusions on this issue and the alt right is correct to face the difficult reality as is their talent,0
: be brave and admit you a / zionist racist full of hate islam historicallywhat about your money collector,1
they must have been some of those white supremacists beating people in frustration over the removal of confederate monuments .,0
""" rt john friend's blog : the """" holocaust """" """" as a psyop """"""",1
sorry but we cant afford to take in any more ppl we cant afford to take care of the needy ppl already here or our vets educ cuts ...,0
it's a funny how a cambodian man & japanese woman were outed as kkk members . :) epicfail,0
: donald trumps backslide on immigration angers base does no good with hispanics,0
"deathpenalty or life inprisonment must be implemented on these animalsk, not mere deportation!",1
you a white racist incognito ! take down the black man and put up hitler !,0
call them what they are - they are anti-white they want to turn every european / white country non-white that's where all their policies lead to - they need to be on the defense for pushing genocide you should be on offense,1
i dont know ... the swastika makes a strong statement . national socialism ! it might not be what you think ows,0
"mexico lets, even helps illegal cross us borders and now they don't want them back! cut all aid",1
the only experts of islam is people who openly study it not forced to except islam as most are .,1
"bovine fecal matter, daca are illegal leeches upon american. they need to be deported and sent back to their country to make it a great place again. that's what well educated and upstanding young people should do, unless they are leeching welfare demanding scum",1
"A black guy and Mexican were in a car, Who is driving? The Cop",1
the less control they have ... the easier our memes become more than dreams !,0
they want everyone to believe there is a race war . all i see is white fascists fighting white nazis .,0
cuckservatives : trump refuses to bow to political correctness on federal judges via,0
americans are white . it was founded created and ran by whites until boomer hippies got white guilt,1
the most dangerous class of criminals are the 70 white people who have been responsible for mass murders in schools . racist,0
you know why . jews run the media and promote ' white guilt ' to paralyze white power . idea of bad black guy undermines the narrative .,1
americans first ! illegals have to go it's time for americans to get out of poverty !,1
""" rt """" and at the same time in restoring a captive people to their long-lost father-land with bright prospects for the future """" """" lincoln on clay """"""",0
hate group because your proud to be a white american christian ? insanity ! and very disappointing !,1
""" > """" @ sardaanarohit """" """" < is fake profile by aap """"""",0
""" the vast majority of hispanics are non-white . most """" white hispanics """" """" don't consider themselves hispanic . """"""",0
why shouldn't the people who live in that region dominate it .,0
white house messaging on amnesty deal shifts after conservative criticism via,0
president obama hosts jewish leaders at white house hanukkah party via withjewswelose,0
the first college was built in africa . the second college of the world was built in spain by africans . u will say africans are white . lol,1
what's the deal / is it wrong now to be superior and white ?,1
you're talking about american indians . this article is about people from india .,0
because jews are white too . they are caucasoid devils . but you hate them because they have a different religion .,1
 : white genocide in the united states of america a 100 year history | read more : ;,0
you do understand back on 1790 you weren't considered white,0
kill the sodas . make sure you're getting your protein too .,0
iran to sign $ 3 billion gas contract with consortium of indian companies | by and,0
littlemarco poised to head into tuesday with tremendous momentum from puerto rico us virgin islands guam and dc,0
i learned a lot about those white honky crackers from the movie called ( hillary's america ) and how the kkk has evolved,1
no not necessarily . hardest part in cr cases finding out reason for refusal . not here business owner said it was religious prejudice .,0
""" rt ' holocaust ' debate / comments / news peter winter on the auschwitz i """" gas chamber """" """" : peter winter has posted ... """"""",0
where can i get a kkk hat for when im driving to the ghetto of my town,1
face it the white race is dying,1
what 's the difference between a jew and a bullet ? a bullet can escape the chamber,1
: none . the more die-verse a country becomes the less it's people care about the nation .,0
warriors come ! very homo-erotic . sexy white men . oooooh .,0
he puts his feelings and interests before the movement and safety and posterity of its members willing to dox people for bullying him .,0
just for you guys . this picture is amazing it's a shame you can't accept this kind of love towards others,0
are you out of your mind people going with out food here homeless sleep on streets americans,0
. islamic reformists are free to attempt the impossible.meanwhile west must de-islamise before it's too late .,1
hi hunter . would you tell me what happened at lee circle ? what was that about and who is the idiot wearing the tin can ?,1
""" those who clucked the loudest about """" white supremacy """" """" surrendered on gay marriage . their weakness has invited further aggression """"""",1
"1/what is it with these vile, savage animals and excrement? too bad there's no world mar",1
