text,label
"""""""Passengers on coronavirus-stricken cruise ships disembark in Florida, head for hospitals, airports"""" URL",0
World battle against COVID-19 as cases spread TEHRAN (Iran News) – Even as the number of new coronavirus cases has declined at the epicenter of ChinaVirus coronavirus COVID-19 Japan URL,0
"@avinash_basava @aghori_AM @jenniferatntd @globaltimesnews No need to lough,, dont believe ok chinese,,, They are shipping faulty testing kits to many countries,, most of the countries have rejected the testing kits and medicines... ChinaLiedPeopleDied",1
"Readers in at least five countries saw (false) claims the Chinese government requested authorization to kill 20,000 people infected with coronavirus URL",0
"Please stop making jokes based on the avoidance of Asian people because of the virus near me, idk,,, it makes kinda… URL",0
"@ayushba7 @shrutanjaya4 Aap bhi band kar do racism apni, phir lecture karna logon ko. RacismIsAVirus WuhanVirus don't use the n word, bro.",0
Let the world have a good look. Now who is the racist @DrTedros RacismIsAVirus China Africa URL,0
@PMOIndia @AmitShah @PTI_News @RSSorg Chinese muslim has arrived India to spread corona virus.Indian muslim joined these chinese muslim at all masjid and want to spread corona .,0
@ErkinSidick Chinese virus kill humans! Let china pay !,1
"@robbiecrazydude @Sayed_ibrahimi @FirstSquawk Viruses don't care what country anyone comes from. All the China haters over Covid19 are either bots or sockpuppets, or they have shit for brains.",0
I cannot wait to see that shit show WuhanVirus CoronaOutbreak,0
@XHNews THIS IS PROPAGANDA. CHINA HASN'T SEEN THE LAST OF COVID19 COVID2019 ChinaLiedPeopleDied,0
"For real, though! RacistInChief RacismIsAVirus covid19 coronavirus CoronaVirusUpdate SocialDistanacing China URL",0
BREAKING: Iraq suspends all flights to Iran due to coronavirus outbreak in country which killed 9 people. URL,0
HOE DAN? Wuhan 400: Novel predicted coronavirus 40 years ago. URL,0
WUHAN VIRUS AIN’T NOTHING TO FUCK WITH.,0
"China is just a fake ass country who is only capable of producing fakes. Fake products, fake plastic bitches, fake news, fake everything. Absolutely nothing real about them. COVID19 COVIDー19 CCPVirus WuhanVirus",1
"@ChinaDaily @zlj517 @MFA_China @SpokespersonCHN Hello World, Chink man is here. We, Chinese Chinks and CCP comrades, would like to apologize to the world. Our founding father Mao Zedong taught that we CCP members had to lie. Thus, we have to engage in falsehood and deception. Forgive us, lest we forge another virus. URL",1
@thehill China is to blame for keeping coronavirus a secret until Wuhan became uncontrollable. Chinese began fleeing to the US and other countries by the 1000's up until countries began banning flight from China. How is any country to defend itself when China keeps coronavirus a secret.,0
I am more worried for the safety of my Asian people around the world than COVID-19. iamnotavirus wearenotavirus COVIDー19 asiansunite,0
China 'comprehensively bans' wildlife trade over coronavirus - a positive from a negative AnimalWelfare URL,0
Stop discriminating Asian!Someday you people will get sick too.... IamNotAVirus,0
"One of the many illustrations of how much Chinese lie adding to the many illustrations of why they are not to be trusted yet western governments are following them blindly! coronavirus Luckin, China’s Starbucks Rival, Plunges 81% on Accounting Probe URL",0
@muspelhem @billypolley1 @PrisonPlanet Fuck China CCPVirus TheStorm URL,1
Get a grip. Most of you are still trance induced trauma based mond control slaves. You can always tell because handlers and wanna be handlers ALWAYS START WITH FEAR. OH THE KKK ARE TRYING TO KILL ME. THE CHINESE POLICE ARE COMING TO KILL ME. CORONAVIRUS IS COMING TO KILL ME Pfft,1
@getongab zoom=chink trash,1
"@ReillyRick 15 people contracted the coronavirus in the United States. Another 45 contracted the virus overseas and was brought back to the US by our government for quarantine...out of 350,000,000 people. You’d have a better chance at winning a Nobel prize for writing than getting the virus.",0
The Gray Plague: What The Fuck Is Going On In Qom? CoronaVirus #WuFlu URL,0
"@CrypticNoOne Bro you found the cure to corona too??? Shit I thought you only found the cure to AIDS, Cancer and al… URL",0
The coronavirus does not give you an excuse to be openly racist to Asian people... IAmNotaVirus,0
"@CNN Wuhan Flu, WuFlu, KungFlu, Chinese Virus, whatever. You can bet your ass if it originated in NYC or Philly or Chicago the city would be part of the name.",0
"@tedlieu @realDonaldTrump Dear Democrats, Don’t be idiots. Don’t fall into defending the World Health Organization just because Trump attacks it. The WHO validates and perpetuates communist Chinese lies about the severity and transmission of the SARS2 virus.",0
Comrade Tedros he is! WHO CoronavirusOutbreak COVID19 WuhanVirus coronavirus,0
IT'S NOT CALLED THE CHINESE VIRUS. THAT IS NOT A THING. ITS CALLED THE CORONAVIRUS YOU RACIST ASSHOLE! URL,1
"""@TheBrainA (I'm 75, 160 lbs., excellent health, and very fit!) What daily dose of Huperzine-A ? Is it still worth taking H-A when the covid-19 epidemic ends? In Canada metformin is Pr ONLY....Berberine is not...do you think berberine might be a """"partial"""" substitute for metformin?""",0
"@ScottMorrisonMP Lip service again from marketing, you don't give a shit about Australia, only your corrupt government, coronavirus can now take upto 94 days to incubate I have read",0
"Because of the decline in business at Chinese restaurants because of Coronavirus-amplified racism, Mandy and I are gonna feast on a bunch of Chinese takeout today.",0
Tell Schumer to take his whiny ass over to China &amp; fix it himself. What a worthless waste of space this clown is.,0
"""@currentlycarly @Matt_Bridger68 It's even worse than that. There have been many incidents of Asian Americans being physically attacked, just for being Asian. This is a direct result of Trump and his Republican ilk ceaselessly declaring Covid-19 as """"The Chinese Virus"""". It's disgusting!""",0
Ur telling me the most densely populated place in the world the virus just stopped? Yeah fuck off homie. Also cellphone service went down in Wuhan for the past three months? Yeah okay.,0
@trishankkarthik Who cares how the Chinese cooked up their numbers. Nobody with an ounce of sense believed them in the first place. But if you look at their actions it will tell you some useful info: their major cities are free of the virus. And they’re shit scared of it coming back.... /,0
@AOC This is that evil white mans fault!!! But don’t call it the Chinese Virus that would be racist!!,0
"""If you call it the """"Chinese Virus"""" you are a racist. Trump is a racist. Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds URL",0
More nutty than squirrel shit COVID19 WuhanVirus,0
"With the COVID_19 pandemic now declared a national emergency in the United States, uncertainty and fear are breeding acts of discrimination and violence against individuals of Asian descent. Let's WashTheHate together. coronavirus URL",0
Asian Americans join WashTheHate campaign to raise awareness of discrimination amid coronavirus fears URL,0
Never seen such a insensitive race as a Chinese!! ChineseVirus19 ChineseBioterrorism ChinaLiedPeopleDie Fuckers!!,0
This shit a global pandemic i wish they stop lying to us South Korea becomes most infected country outside China for coronavirus as cases spike URL,0
They realy banned countries with no coronavirus cases and forgot China and Italy :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: you realy cant make this shit up,0
"""URL",0
Chinese people be weird af... now there’s going to be another virus outbreak cuz these fucks like to eat weird shit,1
just a friendly reminder that the best place to go to avoid the coronavirus is your local Asian restaurant because there's nobody fucking there.,0
1. EVERY ASIAN PERSON YOU SEE IS NOT CHINESE 2. EVERY ASIAN PERSON YOU SEE IS NOT PERSONALLY RESONSIBLE FOR THE VIRUS 3. STOP BEING RACIST AND MAKING THINGS HARDER FOR YOUR NEIGHBORS. We are all in this together. Be kind. We are all human.,0
2 deaths in Iran 31 new cases in SouthKorea COVID19 latest: - 75719 cases - 2125 deaths - 16357 recovered - 2.8% fatality rate - 31 places URL,0
Thailand GP to go ahead despite coronavirus threat MotoGP URL,0
"ATTN - CALL FOR STORIES: Do you have an experience of workplace strife, xenophobia, harassment, or caregiving related to the coronavirus? Slide into our DMs--esp health care workers, ride share/taxi/transit workers, sex workers, massage workers Xenophobia COVID19 IAmNotAVirus URL",0
"this is how china is swallowing the World peace now and in the future, because they never confess.",0
"Corona virus reminding the world the tragedy middle east ,rohingya kashmir ,eigher chinese muslims Delhi muslims gone through URL",0
You are such a fuck to politicize a disease. if you are not screwed over by your own oarty..President Trump will kick your commie ass.,0
"Virus carriers in South Australia could be arrested under new laws. The amendments come as governments across the world grapple to contain the spread of the virus, with three cases confirmed in the state. URL",0
@ItsCeliaAu @WashTheHate I'm all in. AsianAmericans AsianTwitter WashTheHate,0
@1980MiracleTeam @GoldenKnights @JimCraigUSA @MERUZIONE @OC_JACKOC @silkinetics @usahockey @NHLNetwork The fuck it is. You were wearing made in China hats. Hope they clear from Coronavirus....,0
@SuperLoliStark He was like fucking take it. Really wtf. And the paper was an ad...saying fear of coronavirus? Call us we will exterminate it from your house. All written in Chinese. Just really wtf. If you don’t want it don’t give it to me. Trash can is beside you. Throw it there.,0
COVID19 fears should not be exploited to attack &amp; exclude minorities – @fernanddev says scapegoating minorities is leading to an alarming rise in verbal &amp; physical abuses against Chinese &amp; other minorities. Learn more: URL,0
RE6 Fans Found 'Suspicious' Biotechnology Corporation in China,0
9. The Chinese government says it is a bioweapon. They are just claiming that the U.S. released it. They are treati… URL,0
"We cannot stand by while hatred goes viral. With the spread of COVID19, there's been over 650 reported racist acts against Asian-Americans. :right_arrow: If you're Asian-American : Share your story using IAmNotAVirus : right_arrow :Non-Asian allies: Lift up Asian voices &amp; call out discrimination URL",0
"As Asian Americans continue to face harassment and assault, here’s my WashTheHate video for WorldHealthDay URL",0
The number of Coronavirus cases in Korea has jumped to 82,0
It is not COVID-19 but WuhanVirus,1
BoycottChina Stop fucking buying Chinese products. Stop counting on their cheap labour. Hit them where it hurts the most. ChineseBioterrorism ChineseCoronaVirus COVID19 ChinaLiedAndPeopleDied ChinaVirus XijinpingVirus ChineseCommunistParty,1
Here’s this retard cleaning his shoes with face masks just produced. The West needs to get its act together and get manufacturing back! WuhanVirus WuhanCoronaVirus ChinaVirus,0
"@MadEarthStudio @BearPoker2 @sixbennetts @SpeakerPelosi I didn’t call him racist and it it did start in Wuhan, don’t disagree with that either, closing the border was good, just not enough, to stay another country harmed our citizens, it’s a virus, that simple, :pile_of_poo: happens. again the “left” excuse, which I’m not..",0
OOFF. Got called a dirty chink and got told to go back to my home country. I’m from Nebraska. Home of the free and home of the corn. Let me buy my groceries in peace.,0
"What. The. Fuck. Is. This. Boomer. Saying. ''Durrr, the DemocRATS released a virus in WUHAN to try and get back a DRUMPF''",0
chinesevirus fuckyouchina bombChina fuck you trash China COVID2019,1
"With the COVID_19 pandemic now declared a national emergency in the United States, uncertainty and fear are breeding acts of discrimination and violence against individuals of Asian descent. Let's WashTheHate together. coronavirus URL",0
"""@SpeakerPelosi @jaketapper Isn't it interesting that the Chinavirus hotspots are Democrat cities? Sanctuary cities? """"Welcoming cities?"""" @SpeakerPelosi @JoeBiden called @realDonaldTrump's China travel ban racist. Look at what they're """"welcoming"""" has done. The Democrats have killed thousands of people.""",0
Just keep repeat it is the Chinese Wuhan virus URL,0
"I AM ABSOLUTELY DISGUSTED. IamNotAVirus These videos of Asians getting beat up, robbed, made fun of are popping up all over social media. Hate crime does not prevent you from getting the coronavirus, it is not funny. It is racist and ignorant.",0
"""Trump’s retard. But fuck Chinese communists! I used to pile on people for calling it """"Chinese Virus"""". It is fucking """"Chinese Virus""""! Chinese knew about this contagious virus early on, tried to muzzle those who red flagged it; &amp; made them die. Families of all dead must sue Chinese""",1
"650+ Asian-Americans have experienced racist attacks due to the the claim that COVID-19 is the “Chinese Virus.” This is racist, not ok &amp; needs to stop. Share this to raise awareness about the stereotype and violence the Asian-American community is currently facing IamNotAVirus",0
"@rfalmonte Thanks, friend, for sharing &lt;3 much appreciated since HateIsAVirus as we work to WashTheHate and SaveChinatown right now.",0
@JohnWHuber Wow...Acosta is a racist. Wuhan Coronavirus....that's horribly racist.,0
@IgualdadGob CHINESE VIRUS! URL,0
Cebu Pacific lowers fares as coronavirus hits tourism News Business CandiceIyog Philippines China MANILA Finance TheDepartmentofTourism CebuPacific Davao Philippine HongKong URL,0
This has gone too much too far and too disgusting! Fk you for being so racist to Asian.,0
"racist no one is more racist than the chinese, and we arent even trying to ship it anywhere. dogs",1
Doesn’t count if they weren’t on the boat. :microbe: :bat: :passenger_ship: coronavirus kungflu URL,0
"Some scientists suspect the coronavirus may have come from a Pangolin, an endangered animal, killed and sold at the market in Wuhan, which is dangerously ironic. If this is true, perhaps humans will learn the capture and killing of rare species is NOT COOL.",0
"@emerysmith33 @ConsciousExpos @YourMotherGaia @JChurchRadio Good to see you still kicking ass Emery! I’d love to hear your 2cents on coronavirus, if you think it’s real, the bioweapons theory, your experiences with similar things in the past, and best advice to stay safe. Thank you and I’m so glad to follow you! :handshake: :top_hat: ",0
What Travelers Should Know About Coronavirus URL,0
COVID19 ChineseVirus ChinaMustPay I am so fucking pissed off over COVID19 that I can't even even right now.,0
Contagion (2011) coronavirus Coronavirustruth COVD19 WuhanVirus wuhanflu CoronaOutbreak CoronavirusUpdates corona ChinaCoronaVirus,0
It's a total fucking disgrace that this live animal market that caused this coronavirus is open again selling the SAME animals in the same conditions WHATTHEACCUALFUCK!!! THE WORLD HASN'T LEARNT A LESSON PEOPLES LOVED ONES ARE DYING ALONE! coronavirus ChinaVirus,0
@realDonaldTrump so much for it being the Chinese virus..yo ass sponsored the fucking country’s quarantine URL,0
"@Instablocked @CC03223046 @fat_lenin @Telescopemt @jenningsrall @Reuters I didn’t call you racist,dude. I called the another prick here who was calling saying that Spanish flu is Spanish because of its name and he was calling the SARS-CoV-2 the “Wuhan Virus” and being racist towards the Chinese. Looks like he deleted his account though,lmao.",0
@DrTedros @devisridhar Thank you for your great involvement in the spreas of Wuhan Virus too! Good job you fucking noob :flexed_biceps: URL,0
I think i won't be able to join the cse for Treasure in Manila bc of covid-19 :(,0
BREAKING Iran CoronaVirus in Tehran URL,0
"When you find a person not following the Corona preventive measures, say വീട്ടിലിരിക്കടാമൊണ്ണേ StayHome",0
"IF THIS GOES ANY FURTHER, WITH CORONA VIRUS; THIS BAD! I'D EXPELL EVERY DANG CHINAMAN, EVERY CHINESE BUSINESS OUT OF OUR COUNTRY! WHAT A BUNCH OF BULL-SHIT! GOVT TOO DAMN SLOW!",1
Asian Americans join WashTheHate campaign to raise awareness of discrimination amid coronavirus ... URL,0
"""If you start a post with """"we aren't racist . . ."""" And proceed to record a video of you calling it the Chinese virus, you are racist.""",0
The Gray Plague: What The Fuck Is Going On In Qom? CoronaVirus #WuFlu URL,0
@GSawision @MonicaFibonacci @sameold2cents1 @leighgt @JohnMorelli_BC @JohnAll63815927 @LeeeLauren @AdamHarryCassi1 @hotdogterminatr @2dratbil @WorldPe56580574 @gbobke @truebluecanadi1 @baletown_crawl @BrenBlake2 @cheryl1492 @canukcookie @JustinSchafer1 @RickHi2315 @NotToday1701 @johnsta04633925 @Moonshi84280504 @DawsonMdhoust @Danbalkwill1 @IvanhansenIvan @Kromski1 @lassiter1550 @KieserBill @_LoveMTB_ @FuzzySockzz @RKDickie1 @Victoria59L @myearwood65 @AlbertaCanadien @LinnieRants @canadaknife @PDK4863 @PLHCrawford @arnie27027288 @saskcowmomma3 @canadaunited1 @paddyhullabaloo @whelanmj @JustaHu64027144 @boysha @bkruhlak @Canadian_Chris_ @Blanchecartefo1 @zeldacanuck @MzDeplorable CORONAVIRUS BIOWEAPON MYSTERY SOLVED: It’s all in the name! URL,0
Taiwan is a country! Fuck CCP! WuhanVirus XijinpingVirus sars2019 ChinaLiedPeopleDied,1
@tzima8 Thank you Tzi Ma! Don’t discriminate against Asians :blue_heart: :folded_hands_light_skin_tone: WashTheHate,0
"@WhiteHouse As an American, please do NOT listen to this idiot! Radio host Rush Limbaugh claimed that the potentially lethal coronavirus is nothing more than a “common cold” blown out of proportion by media to take down Trump, even as he said it was a “bioweapon” created by China in a lab.",0
@becool2asians @Emolclause @realDonaldTrump I'm so sorry this happened to you. This is NEVER ok. :broken_heart: becool2asians COVID19,0
@richseng @KeenanPeachy @SteveSkojec 5G testing in Italy is in Biella &amp; Bolzano. Lombardy is the region that was hit by the coronavirus. Do more research instead of theorizing.,0
Northeast asia is getting virtually fucked up!! Mask and sanitizer are must now. Where’s the vaccine???!,0
"""CNBC: WHO, Tedros reiterated that the virus could still turn into a pandemic. He urged against fear and panic, adding, """"our greatest enemy right now is not the virus itself. It's fear, rumors and stigma."""" URL",0
6.64 million jobless claims... Fuck the Chinese Fuck the Wuhan virus Fuck the Democrats Fuck the toilet paper hoarders Fuck the media Fuck this quarantine,1
Why a coronavirus diagnosis is not a certain death sentence and more coronavirus myths debunked URL,0
The oldest American to kick covid19 in the balls!! William Lapschies 104 on April 1st beat the Coronavirus in the USA with the help of Hydroxychloroquine and his Doctor Rob Richardson. StayAtHome UnitedStates BorisJohnson UnitedKingdom CCPVirus PrayForBoris URL,0
"""Ignore Trump! Fuck Chinese communists! Used to pile on people for calling it """"Chinese Virus"""". It is fucking """"Chinese Virus""""! Chinese knew about this contagious virus early on, tried to muzzle those who red flagged it; &amp; made them die. Families of all dead must sue Chinese regime.""",1
"""""""The heightened racism experienced by Asian communities is surprising to many people because beliefs in racial progress are widespread in American society."""" @YaleSOM's @mwkraus and @EuniceHEun URL",0
Novel coronavirus many times deadlier then the flu - ABC News URL,0
@wzndlnxx @ankit91364294 @Nirajkc150Niraj @China_Amb_India @the_hindu @businessline U people eat fresh live shit with all virus bacteria fungus !! U people don't leave any living creature :face_vomiting: :face_vomiting: what tribe of people eats bats and monsters :face_vomiting: :face_vomiting: :face_vomiting: :face_vomiting: :face_vomiting: ChineseVirus making world suffer!!!,1
I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus,0
"@OmoGbajaBiamila VIDEO: I strongly believe coronavirus is caused by corruption, says Magu, acting chairman of @officialEFCC | TheCable URL",0
IamNotAVirus It's more appropriately called TheChineseGovernmentSponsoredVirus,0
@tomselliott @StephenAtHome Chinese virus is Not racist at all. The problem is this unfunny hating clown doesn’t li… URL,0
Democratic senators urge Trump administration to request emergency funding for coronavirus response Will he throw paper towels instead? :roll_of_paper: He is busy rolling back EPA for oil. :money_bag: URL,0
Dear CoronaVirus please come to India We feel proud to killed by u rather than killed by Mentally Sick Rioters! DelhiRiots2020 Delhigenocide CoronaVirusUpdates CoronavirusOutbreak coronavirusus ChinaVirus @BhavikaKapoor5 @anuragkashyap72 @anuragkashyap72 @ReallySwara,0
@DailyMirror China is not another planet you know.,0
Discrimination Agaisnt All Asians In Europe...We are not a VIRUS!! iamnotavirus URL,0
"""@CBerthelot227 @KyungLahCNN @NBCNews lol shit you are actually retarded I though you were just joking. if it was a general reference the article would be referring to global death toll, but the article was about China's death toll, hence """"China's coronavirus death toll"""" climbs. Stay in school. URL",0
"COVID19 related antiAsian stigma, esp against EastAsian-presenting individuals is growing COVID doesnt discriminate. We must stand together to address the public health crisis&amp;rise against discrimination signon +add your voice by 4/3@12PM: URL",0
Happening Now : this woman has been walking around Chinatown yelling “Coronavirus” &amp; cursing at Asians. The United Peace Corps neighborhood watch group notified @SFPD &amp; faith leaders— now on their way to diffuse situation &amp; get her help. : clapping_hands_medium-dark_skin_tone : KUDOS : clapping_hands_medium-dark_skin_tone: hateisavirus COVID__19 URL,0
@mikehatchartist Knock the chink bitch out :face_with_symbols_on_mouth: ,1
"Yes Asian people in the US, arm up to protect yourself &amp; your family. Xenophobia has become another Pandemic it's irreversible now. Time to face reality &amp; make preparations. RacismIsAVirus and it's very real. Do not hesitate when your life is at stake. Fight back.",0
"This is sad. Stop making fun of other’s race, China people. RacismIsAVirus China Africa URL",0
Why a coronavirus diagnosis is not a certain death sentence and more coronavirus myths debunked URL,0
@Devin_Heroux @cbchh John Tory failed us horribly. At the beginning he accused people of being racist for self isolating by avoiding Chinese restaurants. Wasn't racism just science - avoid nations where the virus began. Now he scolds people for not self isolating. All of them are damn incompetent.,0
@TheRealKeean Screw your China ChinaLiedPeopleDied,1
"40 new COVID-19 cases in B.C., five pandemic-related deaths URL",0
ive seen so many NY articles that have an asian person in Flushing as the main picture its so fucked,0
"Sorry @AndrewYang I like what you've accomplished, but asking AsianAmericans to change our actions to reduce Covid19 hate crimes means racists get to decide what's acceptable, and who gets in the club. Change the club. WashTheHate",0
"China let this loose on the world they should pay dearly. Bring our damn supply home back to America and Mexico. We shouldn't be trading with communist China. They are not our friends and never will be. Buy America, look at all the labels. Say no to China.",1
China kills students on 4.6.1989. It keeps lying no one died. In Recent years China kills HongKong tibet Uyghur ppl. Now it is killing ppl in the world by ChineseVirus COVID19 ChinaLiesPeopleDie China_is_terrorist ChinaVirus,1
Two charter flights carrying hundreds of US citizens evacuated from DiamondPrincess cruise one plane touched down at Travis Air Force Base in California and the other landed in Texas At least 14 of them tested positive for Coronavirus COVID COVID19 China wuhan 冠状病毒,0
COVID19 fears should not be exploited to attack &amp; exclude minorities – @fernanddev says scapegoating minorities is leading to an alarming rise in verbal &amp; physical abuses against Chinese &amp; other minorities. Learn more: URL,0
"@crl_live Ah, super. Yes, I can see a welcome chink of blue sky from my desk!",0
"This graph would probably be a lot more truthful, if it excluded China, since we don't actually know their real dea… URL",0
"@T_R_0_V_3_R Not to make light of a terrible situation, but from a cursory glance online, it looks like some of them are having a bad time right now because their operation is based on overcharging people on shit from China, and the supply-line is cut off right now because of the coronavirus.",0
CHINK STINK,1
Coronavirus... This is a fucking mess.. reinfection can knock people off !! Who seriously thinks this thing wasn't bio-engineered.. it sounds fucking horrendous. Yet the UK Government are just telling us to send our kids into school and wash our hands ??????? URL,0
@YourAnonNews Because @WHO said there was nothing to worry about. They argued against border closures and said the virus could not pass human to human. You are surprised governments listened. They are suppose to. Don’t think it will happen again the @who is corrupt and useless CCPvirus,0
"The People’s Collective for Justice &amp; Liberation presents a Townhall on Anti-Asian Racism : Race, Struggle &amp; Solidarity in the Time of A Global Pandemic Sat 3/28 from 3-5pm PST/6-8pm EST Still time to RSVP Here: URL",0
STOP CALLING COVID-19 THE “CHINESE VIRUS” THE FUCKS WRONG WIT YA,0
Weird shit inside the gold mine....Undercover Investigation Indicates Coronavirus Death Toll in Wuhan Much ... URL,0
"Well, they've done it with Mexicans and Muslims - why wouldn't they do it with Asians :thinking_face: I'd say, you're spot on! @realDonaldTrump @RudyGiuliani @RealJamesWoods @charliekirk11 @TuckerCarlson @JudgeJeanine @dbongino @seanhannity @marklevinshow @IngrahamAngle",0
There are serious concerns in the Asian American community about scapegoating and becoming the targets of misplaced fear and anger. Come join me and post a video to WashTheHate. Let’s not discriminate and we can overcome Covid-19 together! :flexed_biceps: URL,0
"@dbongino FYI: you sound stupid calling it The Wuhan Virus. Give it up, nobody's calling it that but racists.",0
President Trump was called a racist calling cov-19 the Chinese virus. I have never heard anyone called racist saying they ate Chinese food.,0
"Half of 70 medical professionals at 21st Century Hospital in Gwangju, SouthKorea, where 2 WuhanVirus patients were discovered, were not tested for the coronavirus, but the MoonJaein govt announced they tested negative anyway. URL",0
@majorgauravarya Many countries are refusing help from China which i support coz China have killed lots of people from their virus I'd rather die of poverty than get Chinese help!!,1
@realDonaldTrump ‘Chinese Virus’? Are you that ignorant? RacismIsAVirus,0
@RealMiniAOC COVID 19 killed countless Asians before it came to the US so of course the virus is racist....,0
"This is such a dangerous thing to say and I’m disgusted how vile you are for posting this shit, you’re disgusting ChinaLiedPeopleDied",0
COVID19 so this all started cuz some chinks want bat soup :clown_face: :clown_face: :clown_face: ,1
"But you can steal from a store, shit on a sidewalk, shoot up drugs, without arrest there, and even be let out of jail for fear you may catch the chinese wuhan corona virus…but, if you paddleboard…",0
@HuXijin_GT Here America enjoy your bioweapon we created and sloppily released because our country is an authoritarian hellhole. Stay Strong America! PROPAGANDA FuckChina decouplechina democracyforchina chinauprising,1
Who’s ass would you daddies rather fuck? Riverside Township perkytits coronavirus URL,0
@BarackObama Hello? Anyone home??? @barackobama We have a fucking Chinese virus pandemic going on in the world. Can you stop with the “transformation” for a decade or two and talk about saving LIVES!! This is REAL science!!!!!!!!!,0
@RichScotford EXTRA ! Indian scientists have just found HIV (AlDS) virus-like insertions in the 2019-nCov virus tha… URL,0
I urge everyone to go to New York's Professional Misconduct Enforcement System and file a complaint. This medical malpractice on the part of this ass. URL,0
BREAKING: Iraq suspends all flights to Iran due to coronavirus outbreak in country which killed 9 people. URL,0
My grandma just yelled at me for greeting her old lady friend on the cheek bc of the Corona virus going around :pensive_face: ,0
Coronavirus... This is a fucking mess.. reinfection can knock people off !! Who seriously thinks this thing wasn't bio-engineered.. it sounds fucking horrendous. Yet the UK Government are just telling us to send our kids into school and wash our hands ??????? URL,0
You’re a fucking idiot. It has never been called the “Chinese coronavirus” it is the coronavirus. Stop being a racist piece of shit.,0
"@Miriam2626 @NRA People also said AIDS came from space and was a eugenicist group's bioweapon (as they say about Coronavirus nowadays). But of course, that's just a hoax .",0
"@AmyKremer @realDonaldTrump So Trump blaming the media for causing a panic is less ridiculous than you thinking we’re all gonna die now..? :man_facepalming: you have to understand, left, that kind of logic is why we’re tired of your shit and a fucking communist is leading your party. coronavirus covid19",0
Held a sign in front of Philly City Hall and Rittenhouse Square today in response to the recent violence targeting Asian individuals in the US and everywhere. Talked to some people and got some high-fives and fist-bumps. iamnotavirus fightvirusnotpeople philadelphia COVID19 URL,0
@chenweihua It’s ccp virus(NOT CHINESE or CHINA)which killed those innocent all around world...it’s ccp’s dirty and inhumanity plan which is still killing more innocent people all around world...evil ccp must be punished for a better life of all chinese as well as the rest of world people...,0
"Yeah no shit, it only took the mainstream media over a month to report on something we already practically knew. Don't expect commie China to tell you an ounce of truth.",1
China is going to kill America one way or another.,1
"@Imamofpeace , Follow WION, There are Stripping China. MakeChinaPay is Trending and China has to Pay for its exports of Whuanvirus.",0
"@iamkaylanicole I hope she gets Coronavirus (not really, but this shit right here is what’s wrong with y’all MF’ers). Want to get 2k likes??? Stop being a dirty whore &amp; get a fucking job. I’d like that :flexed_biceps: :flexed_biceps: :ox: :victory_hand_light_skin_tone: ",0
"""Pls retweet: @Forbes writes Asian Americans are """"vastly over-represented among the front line medical workers"""" 17% doctors, 9% PA's, 10% nurses in the US are Asian. Yet they face the rise in Violence and Hate against Asians. @eugenegu becool2asians frontlineworkers COVID19 URL",0
"HAMAS IS BREAKING INTERNATIONAL LAW NOT Israel But the world does not care about that, because they are not Jews. (jih@d) URL",0
Great news FuckChina Huawei CCP the real virus,0
"@dcexaminer @BecketAdams Wuhan, China is a place. Not a race. Discussing the origin of a virus by it's ... origin... is hardly racist. Try again.",0
"If you Democrats think you got you ass whooped in 2016 think again. You have no fucking clue what's going to happen in Nov. After 3 1/2 years of your BS &amp; now this CHINESE Virus, America is going to rise up &amp; crush the entire works of you MUTTS. @realDonaldTrump KAG URL",0
"The ChinaVirus morphing into just another form of racial socialism. In a diverse society, whitey always must pay!",0
@RealJamesWoods This is one evil bitch~look at the :smiling_face_with_smiling_eyes: on her face~she knew~let’s give a dose of the Wuhan virus to @SpeakerPelosi ~let’s see if she’s really a healthy fighter and as smart as she things she is. Good test case! She &amp; others have killed innocent folk with her ‘I Do’ to the devil.,0
coronavirus Wuhan pandemic CancelEverything ChinaCoronaVirus TomHanks Please don’t forget it’s China who started this shit URL,1
"Um, I know this is random...but does anyone see how any of this shit is plugged in and working? wtf? lol china Coronavirus URL",0
Steve Bannon's New Movie: 'Claws Of The Red Dragon' - Official Trailer CCP CCPvirus XiJingping espionage China Huawei URL,0
"""Did you know many civilizations existed before us? Fact is-""""History Repeats Itself"""" And it looks like humanity is at the verge of self destruction. Love &amp; Light earthlings. Govtbioweapons coronaviruskenya JKIA""",0
"Every country in high alert and doing prevention. Meanwhile dumb ass country, the shit hole of asia :",1
FUCK YOU CHINA! FUCK YOU! Dirty ass country! Should be levelled! ChinaVirus,1
@NikkiHaley @NavroopSingh_ @standamericanow Fuck u china :middle_finger: What u did to world is a nothing less than a war crime. The entire world is paying a huge price because of this filthy bastard country china. Once this pandemic is over the entire world should come together to make china pay for its crime. ChinaLiedPeopleDied URL,1
@CNN I support Asians. VoteBlueNoMatterWho WashTheHate,0
